,Mfg_Year,KM,CC,Doors,Gears,Quarterly_Tax,Weight,Guarantee_Period,Airco,Automatic_airco,CD_Player,Central_Lock,Radio,Metallic_Rim,Radio_cassette,Diesel,Petrol,Black,Blue,Green,Grey,Red,Silver,Violet,White,Yellow
475,1999,102807,1300,5,5,85,1055,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
476,1999,102494,1600,5,5,85,1090,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
477,1999,102106,1600,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
478,1999,101889,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
479,1999,101791,2000,3,5,185,1115,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
480,1999,101001,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
481,1999,100748,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
482,1999,100550,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
483,1999,99781,1600,5,5,85,1085,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
484,1999,98658,1300,3,5,69,1020,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
485,1999,98500,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
486,1999,97648,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
487,1999,97425,1600,5,5,85,1075,3,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
488,1999,97046,1300,4,5,69,1000,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
489,1999,96000,2000,4,5,185,1100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
490,1999,95147,1600,3,5,85,1050,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
491,1999,95000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
492,1999,94606,1600,3,5,85,1065,6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
493,1999,94504,1300,4,5,69,1000,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
494,1999,93428,1600,5,5,85,1075,3,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
495,1999,93408,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
496,1999,93098,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
497,1999,92922,2000,4,5,185,1100,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
498,1999,92226,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
499,1999,91246,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
500,1999,90727,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
501,1999,90000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
502,1999,89576,1600,4,5,69,1035,12,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
503,1999,89145,1300,3,5,69,1025,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
504,1999,88807,1600,3,5,69,1050,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
505,1999,88685,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
506,1999,88480,1600,3,5,69,1050,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
507,1999,88000,1300,3,5,69,1020,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
508,1999,87821,1300,3,5,69,1015,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
509,1999,86871,1300,5,5,69,1040,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
510,1999,86714,1600,4,5,69,1035,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
511,1999,85889,1600,3,6,85,1065,12,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
512,1999,85000,1300,3,5,69,1025,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
513,1999,84976,1600,4,5,69,1035,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
514,1999,84558,1600,5,5,19,1120,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
515,1999,84482,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
516,1999,83908,1600,5,5,85,1070,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
517,1999,83000,1600,5,5,85,1100,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
518,1999,82421,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
519,1999,82254,1600,5,5,69,1050,12,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
520,1999,82115,1600,3,5,85,1055,3,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
521,1999,82000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
522,1999,81965,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
523,1999,81192,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
524,1999,81170,1600,4,5,69,1040,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
525,1999,81083,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
526,1999,80714,1600,5,5,85,1075,12,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
527,1999,80470,1600,5,5,85,1085,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
528,1999,80439,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
529,1999,80426,1600,3,5,85,1055,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
530,1999,80265,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
531,1999,80153,1600,5,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
532,1999,80121,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
533,1999,80000,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
534,1999,80000,1300,5,5,19,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
535,1999,79858,1600,4,5,69,1040,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
536,1999,79762,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
537,1999,79660,1300,5,5,85,1065,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
538,1999,79150,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
539,1999,79000,1600,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
540,1999,78955,1300,5,5,69,1045,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
541,1999,78521,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
542,1999,78356,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
543,1999,78076,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
544,1999,77821,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
545,1999,77500,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
546,1999,77457,1600,3,5,85,1055,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
547,1999,77029,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
548,1999,76791,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
549,1999,76700,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
550,1999,76162,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
551,1999,75429,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
552,1999,75000,1300,3,5,19,1015,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
553,1999,75000,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
554,1999,74889,1300,3,5,69,1015,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
555,1999,74875,1600,5,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
556,1999,74747,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
557,1999,74457,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
558,1999,74337,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
559,1999,74193,1600,3,5,69,1050,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
560,1999,74179,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
561,1999,73936,1300,5,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
562,1999,73500,1600,3,5,69,1050,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
563,1999,73300,1300,3,5,69,1015,3,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
564,1999,73172,1600,5,5,85,1075,3,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
565,1999,72928,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
566,1999,72522,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
567,1999,72000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
568,1999,72000,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
569,1999,71317,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
570,1999,71000,1600,5,5,85,1070,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
571,1999,70560,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
572,1999,70500,1600,5,5,69,1035,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
573,1999,70453,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
574,1999,70218,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
575,1999,70116,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
576,1999,70068,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
577,1999,70000,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
578,1999,69103,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
579,1999,68865,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
580,1999,68723,1300,3,5,69,1025,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
581,1999,68238,1300,5,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
582,1999,68153,1600,5,5,85,1085,3,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
583,1999,68000,1600,5,5,85,1075,6,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
584,1999,67762,1600,3,6,85,1065,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
585,1999,67146,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
586,1999,67110,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
587,1999,67010,1600,3,6,85,1065,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
588,1999,67003,1600,4,5,69,1035,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
589,1999,66550,1332,3,5,69,1010,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
590,1999,66082,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
591,1999,66000,1600,3,5,69,1050,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
592,1999,65896,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
593,1999,65785,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
594,1999,65513,1600,4,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
595,1999,65463,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
596,1999,65400,1300,4,5,69,1000,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
597,1999,65259,1600,3,5,69,1050,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
598,1999,65000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
599,1999,65000,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
600,1999,65000,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
601,1999,64966,1300,3,5,69,1020,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
602,1999,64950,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
603,1999,64772,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
604,1999,64690,1300,3,5,69,1020,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
605,1999,64630,1600,5,5,85,1070,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
606,1999,64613,1600,5,5,85,1085,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
607,1999,64383,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
608,1999,63881,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
609,1999,63870,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
610,1999,63328,1300,5,5,85,1065,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
611,1999,63000,1300,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
612,1999,62396,1600,3,5,69,1050,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
613,1999,62377,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
614,1999,62225,1600,3,5,69,1050,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
615,1999,62222,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
616,1999,62024,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
617,1999,61930,1600,4,5,69,1035,3,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
618,1999,61682,1600,3,5,69,1050,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
619,1999,61568,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
620,1999,61384,1600,3,5,69,1050,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
621,1999,61343,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
622,1999,61166,1600,3,5,69,1050,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
623,1999,61149,1300,5,5,69,1040,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
624,1999,61144,1600,5,5,85,1090,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
625,1999,61127,1600,3,5,69,1050,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
626,1999,61100,1300,3,5,69,1015,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
627,1999,61100,1600,5,5,85,1075,3,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
628,1999,61000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
629,1999,60708,1300,5,5,69,1045,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
630,1999,60000,1300,4,5,69,1030,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
631,1999,60000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
632,1999,60000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
633,1999,59295,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
634,1999,59264,1300,3,5,69,1015,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
635,1999,59000,1600,3,5,69,1050,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
636,1999,59000,1300,5,5,19,1035,12,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
637,1999,59000,1600,5,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
638,1999,59000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
639,1999,58860,1600,3,5,85,1055,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
640,1999,58829,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
641,1999,58654,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
642,1999,58300,1300,3,5,69,1015,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
643,1999,58113,1600,3,5,85,1085,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
644,1999,58058,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
645,1999,58000,1600,3,6,85,1065,3,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
646,1999,57565,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
647,1999,57413,1600,5,5,85,1115,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
648,1999,57374,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
649,1999,57179,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
650,1999,57169,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
651,1999,57124,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
652,1999,57000,1600,3,5,69,1050,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
653,1999,57000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
654,1999,56209,1600,3,5,85,1080,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
655,1999,55942,1600,5,5,85,1070,3,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
656,1999,55747,1300,3,5,69,1020,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
657,1999,55085,1600,5,5,85,1105,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
658,1999,55000,1300,3,5,69,1015,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
659,1999,55000,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
660,1999,54875,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
661,1999,54847,1600,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
662,1999,54125,1600,5,5,69,1035,6,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
663,1999,54000,1600,3,5,85,1055,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
664,1999,54000,1600,5,5,85,1075,6,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
665,1999,54000,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
666,1999,53285,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
667,1999,53053,1600,5,5,85,1075,3,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
668,1999,53000,1587,3,5,19,1075,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
669,1999,53000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
670,1999,52968,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
671,1999,52800,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
672,1999,52487,1600,4,5,69,1035,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
673,1999,52383,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
674,1999,52112,1600,4,5,69,1035,6,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
675,1999,51712,1600,3,5,69,1050,3,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
676,1999,51235,1300,4,5,69,1000,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
677,1999,51000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
678,1999,50806,1300,3,5,19,1480,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
679,1999,50173,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
680,1999,49942,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
681,1999,49258,1600,4,5,69,1035,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
682,1999,49000,1600,3,5,69,1050,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
683,1999,48738,1600,5,5,85,1055,12,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
684,1999,47612,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
685,1999,47500,1300,5,5,69,1035,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
686,1999,47237,1600,3,5,69,1050,12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
687,1999,47171,1300,3,5,69,1015,3,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
688,1999,47014,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
689,1999,46929,1300,3,5,69,1025,3,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
690,1999,46000,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
691,1999,45681,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
692,1999,45549,1300,3,5,69,1015,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
693,1999,45000,1600,5,5,69,1050,6,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
694,1999,45000,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
695,1999,45000,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
696,1999,45000,1600,3,5,85,1085,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
697,1999,44944,1600,4,5,69,1035,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
698,1999,44597,1300,3,5,19,1015,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
699,1999,43000,1600,5,5,85,1075,6,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
700,1999,43000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
701,1999,42750,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
702,1999,42102,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
703,1999,41200,1600,5,5,85,1070,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
704,1999,40000,1300,4,5,69,1000,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
705,1999,39222,1300,3,5,69,1045,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
706,1999,39144,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
707,1999,38019,1600,5,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
708,1999,37759,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
709,1999,37111,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
710,1999,37000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
711,1999,36954,1600,3,5,69,1050,3,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
712,1999,36943,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
713,1999,36923,1300,5,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
