,Mfg_Year,KM,CC,Doors,Gears,Quarterly_Tax,Weight,Guarantee_Period,Airco,Automatic_airco,CD_Player,Central_Lock,Radio,Metallic_Rim,Radio_cassette,Diesel,Petrol,Black,Blue,Green,Grey,Red,Silver,Violet,White,Yellow,Mfg_Year_zscore,KM_zscore,CC_zscore,Doors_zscore,Gears_zscore,Quarterly_Tax_zscore,Weight_zscore,Guarantee_Period_zscore
542,1999,78356,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,0.26821529467202426,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
543,1999,78076,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,0.2608366597073846,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
544,1999,77821,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.2541168314360163,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
545,1999,77500,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.24565775349441155,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
546,1999,77457,1600,3,5,85,1055,3,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,0.24452460598198475,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
547,1999,77029,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,0.2332458353931784,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
548,1999,76791,1600,5,5,85,1070,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,0.22697399567323465,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
549,1999,76700,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.22457593930972675,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
550,1999,76162,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.21039841927052624,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
551,1999,75429,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,0.1910822070238088,0.04181023946019485,-1.094741748605225,5.842767412321285,-0.0357974149606418,-0.14147267336358546,-0.27718713865588795
552,1999,75000,1300,3,5,19,1015,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,0.1797770841672716,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-1.7170260083705602,-1.115531147400706,-0.27718713865588795
553,1999,75000,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.1797770841672716,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
554,1999,74889,1300,3,5,69,1015,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,0.17685198244914657,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
555,1999,74875,1600,5,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.17648305070091458,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
556,1999,74747,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.173109960431365,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
557,1999,74457,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.16546780278941678,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
558,1999,74337,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.16230553066171405,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
559,1999,74193,1600,3,5,69,1050,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,0.1585108041084708,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,2.800395486783759
560,1999,74179,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.1581418723602388,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
561,1999,73936,1300,5,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.1517382713016408,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
562,1999,73500,1600,3,5,69,1050,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.1402486825709876,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
563,1999,73300,1300,3,5,69,1015,3,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.1349782290248164,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
564,1999,73172,1600,5,5,85,1075,3,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.13160513875526683,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
565,1999,72928,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.12517518542893796,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
566,1999,72522,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.11447616473021044,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
567,1999,72000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.10072028097470362,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
568,1999,72000,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.10072028097470362,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
569,1999,71317,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.08272168211452897,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
570,1999,71000,1600,5,5,85,1070,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,0.07436801324384763,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,2.800395486783759
571,1999,70560,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.062773015442271,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
572,1999,70500,1600,5,5,69,1035,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.061191879378419634,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,2.800395486783759
573,1999,70453,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.0599533227950694,0.8609332197041439,1.0021414127269637,-0.1711517726841592,2.5115186356604466,1.2222091902883832,-0.27718713865588795
574,1999,70218,1600,3,5,69,1050,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.05376053987831825,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
575,1999,70116,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.05107260856977094,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
576,1999,70068,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,0.04980769971868985,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
577,1999,70000,1300,3,5,69,1015,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,0.04801574551299164,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
578,1999,69103,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.024377761358413817,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
579,1999,68865,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,0.018105921638470093,0.04181023946019485,-1.094741748605225,5.842767412321285,-0.0357974149606418,-0.14147267336358546,-0.27718713865588795
580,1999,68723,1300,3,5,69,1025,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.014363899620688543,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.9207194525932818,-0.27718713865588795
581,1999,68238,1300,5,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,0.001583049771223389,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
582,1999,68153,1600,5,5,85,1085,3,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,-0.0006568929858993699,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.24815071625126273,-0.27718713865588795
583,1999,68000,1600,5,5,85,1075,6,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.004688789948720336,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,0.7486737364906612
584,1999,67762,1600,3,6,85,1065,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,-0.010960629668664061,0.04181023946019485,-1.094741748605225,5.842767412321285,-0.0357974149606418,-0.14147267336358546,-0.27718713865588795
585,1999,67146,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,-0.02719362659087135,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
586,1999,67110,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.028142308229182164,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
587,1999,67010,1600,3,6,85,1065,3,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,-0.030777535002267764,0.04181023946019485,-1.094741748605225,5.842767412321285,-0.0357974149606418,-0.14147267336358546,-0.27718713865588795
588,1999,67003,1600,4,5,69,1035,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.030962000876383757,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
589,1999,66550,1332,3,5,69,1010,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.042899578158461515,-0.507002157303251,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.212936994804418,-0.27718713865588795
590,1999,66082,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.05523243945650212,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
591,1999,66000,1600,3,5,69,1050,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.05739332541043231,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
592,1999,65896,1600,3,6,85,1065,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.060133961254441336,0.04181023946019485,-1.094741748605225,5.842767412321285,-0.0357974149606418,-0.14147267336358546,-0.27718713865588795
593,1999,65785,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.06305906297256635,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
594,1999,65513,1600,4,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.07022687979535917,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
595,1999,65463,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.07154449318190198,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
596,1999,65400,1300,4,5,69,1000,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,-0.07320468604894591,-0.5725319957227669,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-1.407748689611842,-0.27718713865588795
597,1999,65259,1600,3,5,69,1050,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,-0.0769203557989966,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
598,1999,65000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,-0.0837455931412883,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
599,1999,65000,1600,5,5,85,1070,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.0837455931412883,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
600,1999,65000,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.0837455931412883,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
601,1999,64966,1300,3,5,69,1020,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.0846415702441374,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.0181252999969939,-0.27718713865588795
602,1999,64950,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.0850632065278311,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
603,1999,64772,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.08975391018392347,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
604,1999,64690,1300,3,5,69,1020,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.09191479613785365,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.0181252999969939,-0.27718713865588795
605,1999,64630,1600,5,5,85,1070,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,-0.09349593220170502,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,0.7486737364906612
606,1999,64613,1600,5,5,85,1085,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.09394392075312957,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.24815071625126273,-0.27718713865588795
607,1999,64383,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.10000494233122645,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
608,1999,63881,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.11323378073211615,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
609,1999,63870,2000,5,5,185,1135,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.11352365567715557,0.8609332197041439,1.0021414127269637,-0.1711517726841592,2.5115186356604466,1.2222091902883832,-0.27718713865588795
610,1999,63328,1300,5,5,85,1065,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.12780658478727952,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.14147267336358546,-0.27718713865588795
611,1999,63000,1300,3,5,69,1050,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.13645012860300026,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
612,1999,62396,1600,3,5,69,1050,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.40260266242165915,-0.1523668983124373,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
613,1999,62377,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.15286759139932354,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
614,1999,62225,1600,3,5,69,1050,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.15687313609441367,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,2.800395486783759
615,1999,62222,1600,5,5,85,1075,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.15695219289760623,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
616,1999,62024,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,-0.1621699419083157,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
617,1999,61930,1600,4,5,69,1035,3,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.16464705507501617,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
618,1999,61682,1600,3,5,69,1050,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,-0.17118241747226848,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
619,1999,61568,1600,4,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,-0.17418657599358606,0.04181023946019485,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
620,1999,61384,1600,3,5,69,1050,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,-0.17903539325606355,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,2.800395486783759
621,1999,61343,1600,5,5,85,1075,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.18011583623302865,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
622,1999,61166,1600,3,5,69,1050,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.18478018762139015,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
623,1999,61149,1300,5,5,69,1040,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.40260266242165915,-0.1852281761728147,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.6285019103821456,-0.27718713865588795
624,1999,61144,1600,5,5,85,1090,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,-0.18535993751146898,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.3455565636549748,-0.27718713865588795
625,1999,61127,1600,3,5,69,1050,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.18580792606289354,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
626,1999,61100,1300,3,5,69,1015,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,-0.18651943729162665,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
627,1999,61100,1600,5,5,85,1075,3,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.18651943729162665,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,0.05333902144383863,-0.27718713865588795
628,1999,61000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.18915466406471226,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
629,1999,60708,1300,5,5,69,1045,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.1968495262421222,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.5310960629784336,-0.27718713865588795
630,1999,60000,1300,4,5,69,1030,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.21550693179556824,-0.5725319957227669,-0.04630016793913076,-0.1711517726841592,-0.44336798306001596,-0.8233136051895698,-0.27718713865588795
631,1999,60000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,-0.21550693179556824,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
632,1999,60000,1300,3,5,69,1015,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,-0.21550693179556824,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
633,1999,59295,1300,5,5,69,1035,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.2340852805458217,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-0.44336798306001596,-0.7259077577858577,-0.27718713865588795
634,1999,59264,1300,3,5,69,1015,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,-0.23490220084547825,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
635,1999,59000,1600,3,5,69,1050,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,-0.24185919952642423,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
636,1999,59000,1300,5,5,19,1035,12,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.40260266242165915,-0.24185919952642423,-0.5725319957227669,1.0021414127269637,-0.1711517726841592,-1.7170260083705602,-0.7259077577858577,2.800395486783759
637,1999,59000,1600,5,5,85,1070,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.40260266242165915,-0.24185919952642423,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
638,1999,59000,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.24185919952642423,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
639,1999,58860,1600,3,5,85,1055,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.24554851700874405,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.0357974149606418,-0.33628436817100954,-0.27718713865588795
640,1999,58829,1600,3,5,69,1050,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.40260266242165915,-0.2463654373084006,0.04181023946019485,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-0.4336902155747216,-0.27718713865588795
641,1999,58654,1600,5,5,85,1070,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.40260266242165915,-0.2509770841613004,0.04181023946019485,1.0021414127269637,-0.1711517726841592,-0.0357974149606418,-0.044066825959873414,-0.27718713865588795
642,1999,58300,1300,3,5,69,1015,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.40260266242165915,-0.2603057869380234,-0.5725319957227669,-1.094741748605225,-0.1711517726841592,-0.44336798306001596,-1.115531147400706,-0.27718713865588795
